date,rf_returns
30/06/2004,2.6134489500506675e-05
05/07/2004,2.9250059065510925e-05
06/07/2004,3.00840629681165e-05
07/07/2004,2.8695003189582735e-05
08/07/2004,2.8393259791537062e-05
09/07/2004,3.121713876841348e-05
10/07/2004,2.66929265528848e-05
12/07/2004,3.150651885031053e-05
13/07/2004,3.149582026673592e-05
14/07/2004,3.150453395961428e-05
15/07/2004,3.1522952139928506e-05
16/07/2004,3.122110234410336e-05
19/07/2004,3.150156488818112e-05
20/07/2004,3.208283823785685e-05
20/07/2004,2.9248206960597045e-05
21/07/2004,3.209057448705366e-05
22/07/2004,3.34965552934996e-05
23/07/2004,3.3776826002140936e-05
26/07/2004,3.5473687149956135e-05
27/07/2004,3.6025472696765704e-05
28/07/2004,3.6024174908666495e-05
29/07/2004,3.547957499949739e-05
30/07/2004,3.4605182948288515e-05
04/08/2004,3.519575533750263e-05
05/08/2004,3.6775747679795856e-05
06/08/2004,3.763773507325929e-05
09/08/2004,3.848022566965703e-05
10/08/2004,3.846904529014594e-05
11/08/2004,3.733274319994706e-05
12/08/2004,3.677850802086269e-05
13/08/2004,3.677715541217097e-05
16/08/2004,3.7357698518203364e-05
17/08/2004,3.733690717688809e-05
18/08/2004,3.705428464328975e-05
19/08/2004,3.7082003204069736e-05
20/08/2004,3.491823799040006e-05
20/08/2004,3.705994047820127e-05
23/08/2004,3.6215004730832945e-05
24/08/2004,3.705722506230913e-05
25/08/2004,3.76375763946335e-05
26/08/2004,3.8780175023678254e-05
27/08/2004,3.933126724464664e-05
30/08/2004,3.961085466541725e-05
30/08/2004,3.547968323314166e-05
31/08/2004,3.9607880432779297e-05
06/09/2004,4.103120838738761e-05
07/09/2004,4.1582013183605326e-05
08/09/2004,4.213274950615187e-05
09/09/2004,4.21406663777546e-05
10/09/2004,3.9338030592084294e-05
10/09/2004,4.441465936899647e-05
13/09/2004,4.383124206230882e-05
14/09/2004,4.383901128957035e-05
15/09/2004,4.299406856267396e-05
16/09/2004,4.272091472889983e-05
17/09/2004,4.356203842736939e-05
20/09/2004,4.0159427015185045e-05
20/09/2004,4.411062207720917e-05
21/09/2004,4.328521111918171e-05
22/09/2004,4.2130536074935776e-05
23/09/2004,4.2148135166897305e-05
24/09/2004,4.2136672185222324e-05
27/09/2004,4.354907950276932e-05
28/09/2004,4.3285667506332004e-05
29/09/2004,4.0717178276361565e-05
30/09/2004,4.102543878392595e-05
30/09/2004,4.103344031691769e-05
01/10/2004,4.1854909655469896e-05
04/10/2004,4.214367032862043e-05
05/10/2004,4.21418943146179e-05
06/10/2004,4.213043551848372e-05
07/10/2004,4.300008775270925e-05
08/10/2004,4.272713981823273e-05
11/10/2004,4.269626920683223e-05
12/10/2004,4.3556080263629227e-05
13/10/2004,4.327343831245223e-05
14/10/2004,4.411376406365797e-05
15/10/2004,4.383109775529803e-05
18/10/2004,4.410988474057298e-05
19/10/2004,4.383692262144301e-05
20/10/2004,4.355431764935247e-05
21/10/2004,4.469446200872085e-05
22/10/2004,4.5253781727261355e-05
25/10/2004,4.721625529757745e-05
26/10/2004,4.7504335677794884e-05
27/10/2004,4.60796294121657e-05
28/10/2004,4.721928394535446e-05
29/10/2004,4.780726756958842e-05
04/11/2004,5.1200964482189804e-05
05/11/2004,5.1159644405718296e-05
08/11/2004,5.17568259610357e-05
09/11/2004,5.1744473658299484e-05
10/11/2004,5.172244996254349e-05
11/11/2004,5.317067562460309e-05
12/11/2004,5.23070266549297e-05
15/11/2004,5.257509701217522e-05
16/11/2004,5.259167530247133e-05
17/11/2004,5.171855247265711e-05
18/11/2004,5.172554793664297e-05
19/11/2004,5.2583469973388475e-05
22/11/2004,5.255169772055979e-05
23/11/2004,5.39992288117741e-05
24/11/2004,5.427668782043149e-05
25/11/2004,5.486346383531959e-05
26/11/2004,5.5140798170816296e-05
29/11/2004,5.5137757831058565e-05
30/11/2004,5.683592931582382e-05
06/12/2004,5.738362840346234e-05
07/12/2004,5.7390000582024925e-05
08/12/2004,5.7386707158935124e-05
09/12/2004,5.711282879961033e-05
10/12/2004,5.6838997249508694e-05
13/12/2004,5.5685910208547185e-05
14/12/2004,5.4562003301006357e-05
15/12/2004,5.37184676943081e-05
16/12/2004,5.316490084750214e-05
17/12/2004,5.345189136085615e-05
20/12/2004,5.3439374362973524e-05
21/12/2004,5.2586480127958524e-05
22/12/2004,4.919339826714442e-05
23/12/2004,5.033068690774023e-05
24/12/2004,5.005772815969145e-05
27/12/2004,5.060570440829082e-05
28/12/2004,4.9753319814938024e-05
29/12/2004,4.6950428217895634e-05
30/12/2004,4.863805104493579e-05
31/12/2004,5.146480121398511e-05
04/01/2005,5.5700780313028275e-05
05/01/2005,5.4828759376679415e-05
06/01/2005,5.569462424181992e-05
07/01/2005,5.5691522523382275e-05
10/01/2005,5.5978012523993925e-05
11/01/2005,0.00010260613303803012
11/01/2005,5.541900002103972e-05
12/01/2005,5.45569916781119e-05
13/01/2005,5.628144660696499e-05
14/01/2005,5.596948204145136e-05
17/01/2005,5.5975999004642674e-05
18/01/2005,5.455448778057814e-05
19/01/2005,5.2303456880231636e-05
20/01/2005,5.144206721174882e-05
21/01/2005,5.455550001909337e-05
21/01/2005,0.00010403084306132016
24/01/2005,5.513524150990712e-05
25/01/2005,5.569162580343345e-05
26/01/2005,5.71159407012356e-05
27/01/2005,5.938869894772658e-05
28/01/2005,5.7948278562314215e-05
30/01/2005,5.3721277004648016e-05
31/01/2005,0.00010549863901365697
31/01/2005,5.596883254321838e-05
04/02/2005,6.077653300828878e-05
07/02/2005,6.247918344670644e-05
08/02/2005,6.30247463224709e-05
09/02/2005,6.35798452583991e-05
10/02/2005,5.738786109299454e-05
10/02/2005,6.502749071635172e-05
11/02/2005,6.531238319218424e-05
11/02/2005,0.00011086093946444109
14/02/2005,6.49925372764315e-05
15/02/2005,6.500758359195835e-05
16/02/2005,6.499372347157362e-05
17/02/2005,6.644420078250057e-05
18/02/2005,6.614115881564686e-05
20/02/2005,5.936513291260326e-05
21/02/2005,6.613285846612804e-05
21/02/2005,0.00011083696587332881
22/02/2005,6.641969364995504e-05
23/02/2005,6.641528236728256e-05
24/02/2005,6.641087167058579e-05
25/02/2005,6.925644164090805e-05
28/02/2005,6.897244383341494e-05
04/03/2005,7.066203549865868e-05
07/03/2005,7.094583173117286e-05
08/03/2005,7.121994167591517e-05
09/03/2005,7.094537166918435e-05
10/03/2005,6.838991281687967e-05
10/03/2005,7.180161067732449e-05
11/03/2005,7.180607847590004e-05
14/03/2005,7.181054494220795e-05
15/03/2005,7.319088714474731e-05
16/03/2005,7.263714424388112e-05
17/03/2005,7.408450584178716e-05
18/03/2005,7.461770426764325e-05
20/03/2005,6.838884790849598e-05
21/03/2005,7.488595737203951e-05
22/03/2005,7.433216340402282e-05
23/03/2005,7.43362551360871e-05
24/03/2005,7.433072966800403e-05
25/03/2005,7.433482018370796e-05
28/03/2005,7.40504759464411e-05
29/03/2005,7.433340495244245e-05
30/03/2005,7.433749292928837e-05
30/03/2005,7.039092155314286e-05
31/03/2005,7.266392334726035e-05
04/04/2005,7.29181388412492e-05
05/04/2005,7.20863423124829e-05
06/04/2005,7.205231763185438e-05
07/04/2005,7.238343607562925e-05
08/04/2005,7.208995258034534e-05
10/04/2005,7.321843601593159e-05
11/04/2005,7.181048932314305e-05
12/04/2005,7.208390882063043e-05
13/04/2005,7.263582469385632e-05
14/04/2005,7.322603893733515e-05
15/04/2005,7.322067727733028e-05
18/04/2005,7.291761508954053e-05
19/04/2005,7.433347855623218e-05
20/04/2005,7.263802715851142e-05
21/04/2005,7.152861822556922e-05
22/04/2005,7.20803295142236e-05
25/04/2005,7.291991479174698e-05
26/04/2005,7.376891582344669e-05
27/04/2005,7.178621012715602e-05
28/04/2005,7.180025259945211e-05
29/04/2005,7.433830059255797e-05
04/05/2005,6.810478994312419e-05
05/05/2005,7.180406332119027e-05
06/05/2005,7.32285533673327e-05
09/05/2005,7.18032447561967e-05
10/05/2005,7.122247673141402e-05
11/05/2005,7.094880432712003e-05
12/05/2005,7.097254749455217e-05
13/05/2005,6.783109014985023e-05
16/05/2005,6.70016763271164e-05
17/05/2005,6.727530341166243e-05
18/05/2005,6.697350132611746e-05
19/05/2005,7.207991045254936e-05
20/05/2005,7.350336139322344e-05
20/05/2005,7.349795904620926e-05
23/05/2005,7.350214431256497e-05
24/05/2005,7.46087314609234e-05
25/05/2005,7.489072740263225e-05
26/05/2005,7.661036193251647e-05
27/05/2005,7.630739085873195e-05
30/05/2005,7.630156848503766e-05
30/05/2005,7.15045044101803e-05
31/05/2005,7.685561810255592e-05
06/06/2005,7.772158856522715e-05
07/06/2005,7.800295796189793e-05
08/06/2005,7.827468155841011e-05
09/06/2005,7.77512987206741e-05
10/06/2005,7.744833352818503e-05
10/06/2005,7.713586100877023e-05
13/06/2005,7.716821791414752e-05
14/06/2005,7.685583598515677e-05
15/06/2005,7.714675840331253e-05
16/06/2005,7.632698464909993e-05
17/06/2005,7.717321437494817e-05
20/06/2005,7.800010264080726e-05
20/06/2005,7.716124054479856e-05
21/06/2005,7.744243000962214e-05
22/06/2005,7.686219188962617e-05
23/06/2005,7.661703574735057e-05
24/06/2005,7.661116602664109e-05
27/06/2005,7.799272764463794e-05
28/06/2005,7.942180618925043e-05
29/06/2005,8.052526851742847e-05
30/06/2005,8.255638732790338e-05
30/06/2005,7.7441638193676e-05
04/07/2005,8.308836675907649e-05
05/07/2005,8.335881630339159e-05
06/07/2005,8.308410174806546e-05
07/07/2005,8.250346178884094e-05
08/07/2005,8.252534004116185e-05
10/07/2005,8.311129449412036e-05
11/07/2005,8.25212324397917e-05
12/07/2005,8.225632669689453e-05
13/07/2005,8.224956114988302e-05
14/07/2005,8.397271492710523e-05
15/07/2005,8.394655058907574e-05
18/07/2005,8.366238147727856e-05
19/07/2005,8.335917286150796e-05
20/07/2005,8.308470264739576e-05
21/07/2005,8.652663707287012e-05
22/07/2005,8.705410420706272e-05
25/07/2005,8.791574996624973e-05
26/07/2005,8.875806643726669e-05
27/07/2005,8.844458212031725e-05
28/07/2005,8.963043222287581e-05
29/07/2005,8.961285080921755e-05
04/08/2005,9.247866775119462e-05
05/08/2005,9.271833253166051e-05
08/08/2005,9.299611350321868e-05
09/08/2005,9.242431056977196e-05
10/08/2005,9.044013508718862e-05
10/08/2005,9.269370964526402e-05
11/08/2005,9.16163719724139e-05
12/08/2005,9.130265105650182e-05
15/08/2005,8.989184261576355e-05
16/08/2005,8.957848998947249e-05
17/08/2005,9.044804711666465e-05
18/08/2005,9.07736990414243e-05
19/08/2005,9.186223704893415e-05
20/08/2005,9.100506699777355e-05
22/08/2005,9.240803221954863e-05
23/08/2005,9.214206044116935e-05
24/08/2005,9.155201603161522e-05
25/08/2005,9.247785102561856e-05
26/08/2005,9.327951412307911e-05
29/08/2005,9.469093968594855e-05
30/08/2005,9.072696467149477e-05
30/08/2005,9.524514145908825e-05
31/08/2005,9.355907734520663e-05
05/09/2005,9.355032486335624e-05
06/09/2005,9.356062719589886e-05
07/09/2005,9.269456165550416e-05
08/09/2005,9.12762976199577e-05
09/09/2005,9.185845162140716e-05
10/09/2005,9.275470611336267e-05
12/09/2005,9.158439663559115e-05
13/09/2005,9.071909133284706e-05
14/09/2005,8.902574220592818e-05
15/09/2005,8.905589574492723e-05
16/09/2005,8.875288405230108e-05
19/09/2005,8.73268388497106e-05
20/09/2005,8.789023836874854e-05
20/09/2005,9.355419584289315e-05
21/09/2005,7.970060433715176e-05
22/09/2005,8.283406920162051e-05
23/09/2005,8.394032376712879e-05
26/09/2005,8.733893560131101e-05
27/09/2005,8.563814045592366e-05
28/09/2005,8.280593218046306e-05
29/09/2005,8.482482864469176e-05
30/09/2005,8.65008632018327e-05
03/10/2005,8.819548295346813e-05
04/10/2005,9.016539173867244e-05
05/10/2005,9.013824817150073e-05
06/10/2005,9.217399876626509e-05
07/10/2005,9.186132692406979e-05
10/10/2005,9.186239384084693e-05
11/10/2005,9.296589723506443e-05
12/10/2005,9.183591453632012e-05
13/10/2005,9.100080609414363e-05
14/10/2005,9.638917962151439e-05
17/10/2005,9.638938987865941e-05
18/10/2005,9.354930252469806e-05
19/10/2005,9.325559893125224e-05
20/10/2005,9.471902271007693e-05
21/10/2005,9.555525337234805e-05
24/10/2005,9.583099560117603e-05
25/10/2005,9.864177707430422e-05
26/10/2005,9.722695176295204e-05
27/10/2005,0.00010294176014857825
28/10/2005,0.00010347220779305388
31/10/2005,0.00010374623270958949
04/11/2005,0.00010516846442065741
07/11/2005,0.00010544207600959865
08/11/2005,0.00010572508799588931
09/11/2005,0.00010683338024675137
10/11/2005,0.00010799823343932147
11/11/2005,0.00010800554105316884
14/11/2005,0.00010882846578597061
15/11/2005,0.00010911059427476388
16/11/2005,0.00010852977671715891
17/11/2005,0.00011030988307347833
18/11/2005,0.00010969100760793715
21/11/2005,0.00010883536528694115
22/11/2005,0.00010769566923141127
23/11/2005,0.00010793994380731142
24/11/2005,0.00010886638895080125
25/11/2005,0.00010855134875775718
28/11/2005,0.00010910798542451694
29/11/2005,0.00010911502739663348
30/11/2005,0.00010966194578831967
05/12/2005,0.00011166714655486132
06/12/2005,0.0001116736173620847
07/12/2005,0.00011191679525968112
08/12/2005,0.00010124401668365479
09/12/2005,9.980433975931291e-05
12/12/2005,9.836509488470035e-05
13/12/2005,9.919776352340648e-05
14/12/2005,9.891348008927991e-05
15/12/2005,9.925381551156853e-05
16/12/2005,9.921558001391162e-05
19/12/2005,9.72473558349396e-05
20/12/2005,9.667030811355559e-05
21/12/2005,9.667042281402694e-05
22/12/2005,9.841081431294363e-05
23/12/2005,9.525191611481354e-05
27/12/2005,9.581021603755069e-05
28/12/2005,9.607524084120911e-05
29/12/2005,0.00010117137945742094
30/12/2005,0.00011111560569143641
04/01/2006,0.00011191616496186718
05/01/2006,0.00011163900414645767
06/01/2006,0.0001119667518472145
09/01/2006,0.00011308812166044291
10/01/2006,0.00011477599930320714
11/01/2006,0.000143661369321757
11/01/2006,0.00011447241741802117
12/01/2006,0.0001142798672582046
13/01/2006,0.00011336022922181499
16/01/2006,0.00011336626507185699
17/01/2006,0.00011163508033074088
18/01/2006,0.00011081074980578975
19/01/2006,0.00010766462542810551
20/01/2006,0.00011107913106833678
20/01/2006,0.0001085564899172553
21/01/2006,0.00014405315937149332
23/01/2006,0.00010855737727721859
24/01/2006,0.00011391344044553442
25/01/2006,0.00011533424376986012
26/01/2006,0.00011511344673031942
27/01/2006,0.00011508133599513748
30/01/2006,0.00011505866431305023
30/01/2006,0.00011222633352114819
31/01/2006,0.00011646547477450753
31/01/2006,0.00014397656679099313
06/02/2006,0.00011930031618057058
07/02/2006,0.00011958764596475824
08/02/2006,0.00011955450118272815
09/02/2006,0.00012050120436191136
10/02/2006,0.00012102364734434268
10/02/2006,0.00011616751198872954
11/02/2006,0.0001451148236111255
13/02/2006,0.00012072313800004508
14/02/2006,0.00012127350436808015
15/02/2006,0.00012042090812003359
16/02/2006,0.00012163956006916443
17/02/2006,0.0001218600712999951
20/02/2006,0.00011994418553307185
20/02/2006,0.00012185884020632365
21/02/2006,0.00012210743890883613
22/02/2006,0.00012239357542287443
23/02/2006,0.00012322518229090917
24/02/2006,0.00012330405315097437
27/02/2006,0.0001238342938030268
28/02/2006,0.00012411045437388246
06/03/2006,0.00012299503612256402
07/03/2006,0.00012297991020426835
08/03/2006,0.00012210942982582296
09/03/2006,0.0001230531569995641
10/03/2006,0.000122972236128005
10/03/2006,0.0001233047708131263
13/03/2006,0.00012299832602202798
14/03/2006,0.0001229738055272822
15/03/2006,0.00012296807744194282
16/03/2006,0.00012420202196583574
17/03/2006,0.0001247218443229947
20/03/2006,0.0001230538056193886
20/03/2006,0.00012610852969707764
21/03/2006,0.00012750064548217033
22/03/2006,0.00012722159478029127
23/03/2006,0.00012958904665971716
24/03/2006,0.000129243844410043
27/03/2006,0.00012949921949112486
28/03/2006,0.00012978263552043678
29/03/2006,0.00012974703511403618
30/03/2006,0.00012930817892242708
30/03/2006,0.0001229994261027212
31/03/2006,0.00012866612309303527
04/04/2006,0.00012922142945037685
05/04/2006,0.0001289141540092853
06/04/2006,0.00012872883550563152
07/04/2006,0.00012866541094957995
10/04/2006,0.00012838650082391823
11/04/2006,0.00012836065113930317
12/04/2006,0.00012863456943135176
13/04/2006,0.0001258362337563934
14/04/2006,0.00012583913123309642
17/04/2006,0.00012552365157270096
18/04/2006,0.0001255266228981089
19/04/2006,0.00012581043889636767
20/04/2006,0.00012588821676740025
21/04/2006,0.00012641520663292383
24/04/2006,0.00012666125334481748
25/04/2006,0.00012780546397128667
26/04/2006,0.00012777977614941705
27/04/2006,0.00012844632740494077
28/04/2006,0.00012725131830437775
30/04/2006,0.00012921776965879594
04/05/2006,0.00012758337277452014
05/05/2006,0.0001272492080559573
08/05/2006,0.00012753216959726643
09/05/2006,0.00012863758357406496
10/05/2006,0.00012806027203149384
10/05/2006,0.00012696921073729328
11/05/2006,0.00012844808642631378
12/05/2006,0.0001281046015177978
15/05/2006,0.00012922783398638948
16/05/2006,0.00012922047642516254
17/05/2006,0.00012891427452910165
18/05/2006,0.0001315589032508946
19/05/2006,0.00013180301908555236
20/05/2006,0.00012750077202472454
22/05/2006,0.00013121813948790972
23/05/2006,0.00013233952880198352
24/05/2006,0.00013230335417824257
25/05/2006,0.00013155808419118564
26/05/2006,0.00013177400726971378
29/05/2006,0.00013177530097663315
30/05/2006,0.00012750497470870314
30/05/2006,0.0001317504663698177
31/05/2006,0.000131751758986276
05/06/2006,0.00013233107661636545
06/06/2006,0.00013261186488033871
07/06/2006,0.0001323053439568067
08/06/2006,0.00013268857261383715
09/06/2006,0.00013236347171474705
10/06/2006,0.00013144221881389306
12/06/2006,0.00013177893806459728
13/06/2006,0.00013119339595268897
14/06/2006,0.00012920179164765955
15/06/2006,0.0001275834401146536
16/06/2006,0.00012810719060740716
19/06/2006,0.0001289472644230294
20/06/2006,0.00012921919954900218
20/06/2006,0.00013180851917127256
21/06/2006,0.00012750109577819302
22/06/2006,0.00012560527501581653
23/06/2006,0.00012697573896303105
26/06/2006,0.0001303550065530068
27/06/2006,0.00013205874231059234
28/06/2006,0.00013006040652552286
29/06/2006,0.00012702138824449705
30/06/2006,0.00012414159416174186
04/07/2006,0.00012833747626483927
05/07/2006,0.00012577410775049813
06/07/2006,0.00012774722522235216
07/07/2006,0.00013405937272725765
10/07/2006,0.00013432944450042505
11/07/2006,0.0001351661198953913
12/07/2006,0.00013458121429610337
13/07/2006,0.0001352504092781981
14/07/2006,0.00013464706046728558
17/07/2006,0.00013515820055665095
18/07/2006,0.00013572483607804386
19/07/2006,0.00013399836749417027
20/07/2006,0.00013497354937963557
21/07/2006,0.00013463980094674532
24/07/2006,0.00013516914441513705
25/07/2006,0.00013544776834284455
26/07/2006,0.00013599529875585326
27/07/2006,0.00013922318324022243
28/07/2006,0.00013774777372677072
30/07/2006,0.000128363280453625
31/07/2006,0.00013913895175798885
04/08/2006,0.00014313364055218436
07/08/2006,0.0001439751720178073
08/08/2006,0.00014336131639214322
09/08/2006,0.0001424975313817356
10/08/2006,0.00014233825367115926
10/08/2006,0.00014253106113648606
11/08/2006,0.00014226992743671119
14/08/2006,0.00014311096700092563
15/08/2006,0.00014253490584281714
16/08/2006,0.00014221832365279852
17/08/2006,0.0001431978657826516
18/08/2006,0.00014285341146336172
20/08/2006,0.0001427867350873857
21/08/2006,0.00014310871529388258
22/08/2006,0.00014307898632637261
23/08/2006,0.00014336378316692766
24/08/2006,0.00014347272095416308
25/08/2006,0.00014341514821669676
28/08/2006,0.0001439771121976019
29/08/2006,0.0001442152502519889
30/08/2006,0.0001430851959891566
30/08/2006,0.00014374867086996979
31/08/2006,0.00014233259258533693
04/09/2006,0.00014083395916442143
05/09/2006,0.00013770073311669684
06/09/2006,0.00013655482512731076
07/09/2006,0.00013652694442645164
08/09/2006,0.00013377481670140412
10/09/2006,0.00014082980778673537
11/09/2006,0.00013461515096890864
12/09/2006,0.00013233544017388077
13/09/2006,0.00013229947028969846
14/09/2006,0.0001329741103588411
15/09/2006,0.00013236588221920975
18/09/2006,0.00013177634578687147
19/09/2006,0.00013174975818830426
20/09/2006,0.00013088382517389974
21/09/2006,0.0001304240187958161
22/09/2006,0.00013094184347117732
25/09/2006,0.00013008567546402006
26/09/2006,0.00012922062117737276
27/09/2006,0.00012749865846206632
28/09/2006,0.00012361148140893619
29/09/2006,0.00012669255932795664
02/10/2006,0.000128390347345686
03/10/2006,0.0001283646523859705
04/10/2006,0.00012947201808466424
05/10/2006,0.00013296450328570408
06/10/2006,0.0001312246692135588
09/10/2006,0.0001311982433727099
10/10/2006,0.00013258049341535738
11/10/2006,0.00013427518918462944
